ship_week,arrival_week,origin,destination,product,qty,base_lead_time_weeks,ship_week_start
127,128,Factory1,DC_E,Product3,101,1,2027-06-14
127,128,Factory2,DC_E,Product4,146,1,2027-06-14
127,129,Factory1,DC_E,Product5,55,2,2027-06-14
128,130,Factory1,DC_W,Product1,54,2,2027-06-21
128,129,Factory1,DC_W,Product2,1246,1,2027-06-21
128,130,Factory1,DC_W,Product3,215,2,2027-06-21
128,131,Factory2,DC_W,Product4,522,3,2027-06-21
128,131,Factory1,DC_W,Product5,652,3,2027-06-21
128,130,Factory1,DC_C,Product1,25,2,2027-06-21
128,129,Factory1,DC_C,Product2,147,1,2027-06-21
128,131,Factory1,DC_C,Product3,66,3,2027-06-21
128,131,Factory2,DC_C,Product4,72,3,2027-06-21
128,131,Factory1,DC_C,Product5,111,3,2027-06-21
128,129,Factory1,DC_E,Product1,111,1,2027-06-21
128,130,Factory1,DC_E,Product2,68,2,2027-06-21
128,129,Factory1,DC_E,Product3,145,1,2027-06-21
128,129,Factory2,DC_E,Product4,71,1,2027-06-21
128,130,Factory1,DC_E,Product5,105,2,2027-06-21
129,131,Factory1,DC_W,Product1,145,2,2027-06-28
129,130,Factory1,DC_W,Product2,1246,1,2027-06-28
129,131,Factory1,DC_W,Product3,146,2,2027-06-28
129,132,Factory2,DC_W,Product4,426,3,2027-06-28
129,132,Factory1,DC_W,Product5,685,3,2027-06-28
129,131,Factory1,DC_C,Product1,24,2,2027-06-28
129,130,Factory1,DC_C,Product2,207,1,2027-06-28
129,132,Factory1,DC_C,Product3,105,3,2027-06-28
129,132,Factory2,DC_C,Product4,70,3,2027-06-28
129,132,Factory1,DC_C,Product5,123,3,2027-06-28
129,130,Factory1,DC_E,Product1,89,1,2027-06-28
129,131,Factory1,DC_E,Product2,84,2,2027-06-28
129,130,Factory1,DC_E,Product3,61,1,2027-06-28
129,130,Factory2,DC_E,Product4,103,1,2027-06-28
129,131,Factory1,DC_E,Product5,61,2,2027-06-28
130,132,Factory1,DC_W,Product1,65,2,2027-07-05
130,131,Factory1,DC_W,Product2,1246,1,2027-07-05
130,132,Factory1,DC_W,Product3,207,2,2027-07-05
130,133,Factory2,DC_W,Product4,528,3,2027-07-05
130,133,Factory1,DC_W,Product5,810,3,2027-07-05
130,132,Factory1,DC_C,Product1,95,2,2027-07-05
130,131,Factory1,DC_C,Product2,135,1,2027-07-05
130,133,Factory1,DC_C,Product3,29,3,2027-07-05
130,133,Factory2,DC_C,Product4,41,3,2027-07-05
130,133,Factory1,DC_C,Product5,95,3,2027-07-05
130,131,Factory1,DC_E,Product1,69,1,2027-07-05
130,132,Factory1,DC_E,Product2,144,2,2027-07-05
130,131,Factory1,DC_E,Product3,154,1,2027-07-05
130,131,Factory2,DC_E,Product4,156,1,2027-07-05
130,132,Factory1,DC_E,Product5,112,2,2027-07-05
131,133,Factory1,DC_W,Product1,69,2,2027-07-12
131,132,Factory1,DC_W,Product2,1246,1,2027-07-12
131,133,Factory1,DC_W,Product3,153,2,2027-07-12
131,134,Factory2,DC_W,Product4,221,3,2027-07-12
131,134,Factory1,DC_W,Product5,901,3,2027-07-12
131,133,Factory1,DC_C,Product1,82,2,2027-07-12
131,132,Factory1,DC_C,Product2,124,1,2027-07-12
131,134,Factory1,DC_C,Product3,94,3,2027-07-12
131,134,Factory2,DC_C,Product4,113,3,2027-07-12
131,134,Factory1,DC_C,Product5,98,3,2027-07-12
131,132,Factory1,DC_E,Product1,88,1,2027-07-12
131,133,Factory1,DC_E,Product2,152,2,2027-07-12
131,132,Factory1,DC_E,Product3,83,1,2027-07-12
131,132,Factory2,DC_E,Product4,108,1,2027-07-12
131,133,Factory1,DC_E,Product5,128,2,2027-07-12
132,134,Factory1,DC_W,Product1,85,2,2027-07-19
132,133,Factory1,DC_W,Product2,1246,1,2027-07-19
132,134,Factory1,DC_W,Product3,119,2,2027-07-19
132,135,Factory2,DC_W,Product4,107,3,2027-07-19
132,135,Factory1,DC_W,Product5,777,3,2027-07-19
132,134,Factory1,DC_C,Product1,68,2,2027-07-19
132,133,Factory1,DC_C,Product2,226,1,2027-07-19
132,135,Factory1,DC_C,Product3,90,3,2027-07-19
132,135,Factory2,DC_C,Product4,124,3,2027-07-19
132,135,Factory1,DC_C,Product5,50,3,2027-07-19
132,133,Factory1,DC_E,Product1,60,1,2027-07-19
132,134,Factory1,DC_E,Product2,98,2,2027-07-19
132,133,Factory1,DC_E,Product3,136,1,2027-07-19
132,133,Factory2,DC_E,Product4,59,1,2027-07-19
132,134,Factory1,DC_E,Product5,213,2,2027-07-19
133,135,Factory1,DC_W,Product1,148,2,2027-07-26
133,134,Factory1,DC_W,Product2,1246,1,2027-07-26
133,135,Factory1,DC_W,Product3,82,2,2027-07-26
133,136,Factory2,DC_W,Product4,151,3,2027-07-26
133,136,Factory1,DC_W,Product5,751,3,2027-07-26
133,135,Factory1,DC_C,Product1,101,2,2027-07-26
133,134,Factory1,DC_C,Product2,191,1,2027-07-26
133,136,Factory1,DC_C,Product3,67,3,2027-07-26
133,136,Factory2,DC_C,Product4,96,3,2027-07-26
133,136,Factory1,DC_C,Product5,89,3,2027-07-26
133,134,Factory1,DC_E,Product1,73,1,2027-07-26
133,135,Factory1,DC_E,Product2,177,2,2027-07-26
133,134,Factory1,DC_E,Product3,126,1,2027-07-26
133,134,Factory2,DC_E,Product4,65,1,2027-07-26
133,135,Factory1,DC_E,Product5,213,2,2027-07-26
134,136,Factory1,DC_W,Product1,63,2,2027-08-02
134,135,Factory1,DC_W,Product2,1246,1,2027-08-02
134,136,Factory1,DC_W,Product3,128,2,2027-08-02
134,137,Factory2,DC_W,Product4,123,3,2027-08-02
134,137,Factory1,DC_W,Product5,842,3,2027-08-02
134,136,Factory1,DC_C,Product1,77,2,2027-08-02
134,135,Factory1,DC_C,Product2,202,1,2027-08-02
134,137,Factory1,DC_C,Product3,56,3,2027-08-02
134,137,Factory2,DC_C,Product4,72,3,2027-08-02
134,137,Factory1,DC_C,Product5,160,3,2027-08-02
134,135,Factory1,DC_E,Product1,54,1,2027-08-02
134,136,Factory1,DC_E,Product2,142,2,2027-08-02
134,135,Factory1,DC_E,Product3,105,1,2027-08-02
134,135,Factory2,DC_E,Product4,70,1,2027-08-02
134,136,Factory1,DC_E,Product5,205,2,2027-08-02
135,137,Factory1,DC_W,Product1,104,2,2027-08-09
135,136,Factory1,DC_W,Product2,1246,1,2027-08-09
135,137,Factory1,DC_W,Product3,97,2,2027-08-09
135,138,Factory2,DC_W,Product4,134,3,2027-08-09
135,138,Factory1,DC_W,Product5,1021,3,2027-08-09
135,137,Factory1,DC_C,Product1,47,2,2027-08-09
135,136,Factory1,DC_C,Product2,57,1,2027-08-09
135,138,Factory1,DC_C,Product3,99,3,2027-08-09
135,138,Factory2,DC_C,Product4,31,3,2027-08-09
135,138,Factory1,DC_C,Product5,256,3,2027-08-09
135,136,Factory1,DC_E,Product1,172,1,2027-08-09
135,137,Factory1,DC_E,Product2,121,2,2027-08-09
135,136,Factory1,DC_E,Product3,81,1,2027-08-09
135,136,Factory2,DC_E,Product4,47,1,2027-08-09
135,137,Factory1,DC_E,Product5,181,2,2027-08-09
136,138,Factory1,DC_W,Product1,170,2,2027-08-16
136,137,Factory1,DC_W,Product2,1246,1,2027-08-16
136,138,Factory1,DC_W,Product3,136,2,2027-08-16
136,139,Factory2,DC_W,Product4,84,3,2027-08-16
136,139,Factory1,DC_W,Product5,1021,3,2027-08-16
136,138,Factory1,DC_C,Product1,106,2,2027-08-16
136,137,Factory1,DC_C,Product2,36,1,2027-08-16
136,139,Factory1,DC_C,Product3,133,3,2027-08-16
136,139,Factory2,DC_C,Product4,44,3,2027-08-16
136,139,Factory1,DC_C,Product5,28,3,2027-08-16
136,137,Factory1,DC_E,Product1,48,1,2027-08-16
136,138,Factory1,DC_E,Product2,82,2,2027-08-16
136,137,Factory1,DC_E,Product3,69,1,2027-08-16
136,137,Factory2,DC_E,Product4,99,1,2027-08-16
136,138,Factory1,DC_E,Product5,96,2,2027-08-16
137,139,Factory1,DC_W,Product1,39,2,2027-08-23
137,138,Factory1,DC_W,Product2,1246,1,2027-08-23
137,139,Factory1,DC_W,Product3,118,2,2027-08-23
137,140,Factory2,DC_W,Product4,94,3,2027-08-23
137,140,Factory1,DC_W,Product5,1021,3,2027-08-23
137,139,Factory1,DC_C,Product1,85,2,2027-08-23
137,138,Factory1,DC_C,Product2,87,1,2027-08-23
137,140,Factory1,DC_C,Product3,152,3,2027-08-23
137,140,Factory2,DC_C,Product4,125,3,2027-08-23
137,140,Factory1,DC_C,Product5,74,3,2027-08-23
137,138,Factory1,DC_E,Product1,76,1,2027-08-23
137,139,Factory1,DC_E,Product2,240,2,2027-08-23
137,138,Factory1,DC_E,Product3,78,1,2027-08-23
137,138,Factory2,DC_E,Product4,107,1,2027-08-23
137,139,Factory1,DC_E,Product5,131,2,2027-08-23
138,140,Factory1,DC_W,Product1,68,2,2027-08-30
138,139,Factory1,DC_W,Product2,1246,1,2027-08-30
138,140,Factory1,DC_W,Product3,102,2,2027-08-30
138,141,Factory2,DC_W,Product4,221,3,2027-08-30
138,141,Factory1,DC_W,Product5,1021,3,2027-08-30
138,140,Factory1,DC_C,Product1,46,2,2027-08-30
138,139,Factory1,DC_C,Product2,143,1,2027-08-30
138,141,Factory1,DC_C,Product3,195,3,2027-08-30
138,141,Factory2,DC_C,Product4,133,3,2027-08-30
138,141,Factory1,DC_C,Product5,79,3,2027-08-30
138,139,Factory1,DC_E,Product1,100,1,2027-08-30
138,140,Factory1,DC_E,Product2,260,2,2027-08-30
138,139,Factory1,DC_E,Product3,107,1,2027-08-30
138,139,Factory2,DC_E,Product4,85,1,2027-08-30
138,140,Factory1,DC_E,Product5,110,2,2027-08-30
139,141,Factory1,DC_W,Product1,120,2,2027-09-06
139,140,Factory1,DC_W,Product2,1246,1,2027-09-06
139,141,Factory1,DC_W,Product3,80,2,2027-09-06
139,142,Factory2,DC_W,Product4,148,3,2027-09-06
139,142,Factory1,DC_W,Product5,1021,3,2027-09-06
139,141,Factory1,DC_C,Product1,32,2,2027-09-06
139,140,Factory1,DC_C,Product2,172,1,2027-09-06
139,142,Factory1,DC_C,Product3,139,3,2027-09-06
139,142,Factory2,DC_C,Product4,69,3,2027-09-06
139,142,Factory1,DC_C,Product5,82,3,2027-09-06
139,140,Factory1,DC_E,Product1,97,1,2027-09-06
139,141,Factory1,DC_E,Product2,152,2,2027-09-06
139,140,Factory1,DC_E,Product3,118,1,2027-09-06
139,140,Factory2,DC_E,Product4,91,1,2027-09-06
139,141,Factory1,DC_E,Product5,121,2,2027-09-06
140,142,Factory1,DC_W,Product1,177,2,2027-09-13
140,141,Factory1,DC_W,Product2,1246,1,2027-09-13
140,142,Factory1,DC_W,Product3,76,2,2027-09-13
140,143,Factory2,DC_W,Product4,216,3,2027-09-13
140,143,Factory1,DC_W,Product5,1021,3,2027-09-13
140,142,Factory1,DC_C,Product1,95,2,2027-09-13
140,141,Factory1,DC_C,Product2,81,1,2027-09-13
140,143,Factory1,DC_C,Product3,162,3,2027-09-13
140,143,Factory2,DC_C,Product4,119,3,2027-09-13
140,143,Factory1,DC_C,Product5,132,3,2027-09-13
140,141,Factory1,DC_E,Product1,55,1,2027-09-13
140,142,Factory1,DC_E,Product2,162,2,2027-09-13
140,141,Factory1,DC_E,Product3,96,1,2027-09-13
140,141,Factory2,DC_E,Product4,31,1,2027-09-13
140,142,Factory1,DC_E,Product5,127,2,2027-09-13
141,143,Factory1,DC_W,Product1,102,2,2027-09-20
141,142,Factory1,DC_W,Product2,1246,1,2027-09-20
141,143,Factory1,DC_W,Product3,116,2,2027-09-20
141,144,Factory2,DC_W,Product4,386,3,2027-09-20
141,144,Factory1,DC_W,Product5,1021,3,2027-09-20
141,143,Factory1,DC_C,Product1,40,2,2027-09-20
141,142,Factory1,DC_C,Product2,189,1,2027-09-20
141,144,Factory1,DC_C,Product3,78,3,2027-09-20
141,144,Factory2,DC_C,Product4,145,3,2027-09-20
141,144,Factory1,DC_C,Product5,202,3,2027-09-20
141,142,Factory1,DC_E,Product1,63,1,2027-09-20
141,143,Factory1,DC_E,Product2,114,2,2027-09-20
141,142,Factory1,DC_E,Product3,90,1,2027-09-20
141,142,Factory2,DC_E,Product4,26,1,2027-09-20
141,143,Factory1,DC_E,Product5,49,2,2027-09-20
142,144,Factory1,DC_W,Product1,41,2,2027-09-27
142,143,Factory1,DC_W,Product2,1246,1,2027-09-27
142,144,Factory1,DC_W,Product3,130,2,2027-09-27
142,145,Factory2,DC_W,Product4,169,3,2027-09-27
142,145,Factory1,DC_W,Product5,1021,3,2027-09-27
142,144,Factory1,DC_C,Product1,68,2,2027-09-27
142,143,Factory1,DC_C,Product2,153,1,2027-09-27
142,145,Factory1,DC_C,Product3,131,3,2027-09-27
142,145,Factory2,DC_C,Product4,42,3,2027-09-27
142,145,Factory1,DC_C,Product5,96,3,2027-09-27
142,143,Factory1,DC_E,Product1,86,1,2027-09-27
142,144,Factory1,DC_E,Product2,121,2,2027-09-27
142,143,Factory1,DC_E,Product3,124,1,2027-09-27
142,143,Factory2,DC_E,Product4,108,1,2027-09-27
142,144,Factory1,DC_E,Product5,141,2,2027-09-27
143,145,Factory1,DC_W,Product1,82,2,2027-10-04
143,144,Factory1,DC_W,Product2,1246,1,2027-10-04
143,145,Factory1,DC_W,Product3,139,2,2027-10-04
143,146,Factory2,DC_W,Product4,128,3,2027-10-04
143,146,Factory1,DC_W,Product5,1021,3,2027-10-04
143,145,Factory1,DC_C,Product1,52,2,2027-10-04
143,144,Factory1,DC_C,Product2,178,1,2027-10-04
143,146,Factory1,DC_C,Product3,67,3,2027-10-04
143,146,Factory2,DC_C,Product4,118,3,2027-10-04
143,146,Factory1,DC_C,Product5,78,3,2027-10-04
143,144,Factory1,DC_E,Product1,107,1,2027-10-04
143,145,Factory1,DC_E,Product2,143,2,2027-10-04
143,144,Factory1,DC_E,Product3,95,1,2027-10-04
143,144,Factory2,DC_E,Product4,39,1,2027-10-04
143,145,Factory1,DC_E,Product5,110,2,2027-10-04
144,146,Factory1,DC_W,Product1,86,2,2027-10-11
144,145,Factory1,DC_W,Product2,1246,1,2027-10-11
144,146,Factory1,DC_W,Product3,75,2,2027-10-11
144,147,Factory2,DC_W,Product4,65,3,2027-10-11
144,147,Factory1,DC_W,Product5,1021,3,2027-10-11
144,146,Factory1,DC_C,Product1,80,2,2027-10-11
144,145,Factory1,DC_C,Product2,115,1,2027-10-11
144,147,Factory1,DC_C,Product3,81,3,2027-10-11
144,147,Factory2,DC_C,Product4,76,3,2027-10-11
144,147,Factory1,DC_C,Product5,91,3,2027-10-11
144,145,Factory1,DC_E,Product1,90,1,2027-10-11
144,146,Factory1,DC_E,Product2,162,2,2027-10-11
144,145,Factory1,DC_E,Product3,95,1,2027-10-11
144,145,Factory2,DC_E,Product4,173,1,2027-10-11
144,146,Factory1,DC_E,Product5,124,2,2027-10-11
145,147,Factory1,DC_W,Product1,70,2,2027-10-18
145,146,Factory1,DC_W,Product2,1246,1,2027-10-18
145,147,Factory1,DC_W,Product3,87,2,2027-10-18
145,148,Factory2,DC_W,Product4,137,3,2027-10-18
145,148,Factory1,DC_W,Product5,1021,3,2027-10-18
145,147,Factory1,DC_C,Product1,87,2,2027-10-18
145,146,Factory1,DC_C,Product2,91,1,2027-10-18
145,148,Factory1,DC_C,Product3,124,3,2027-10-18
145,148,Factory2,DC_C,Product4,71,3,2027-10-18
145,148,Factory1,DC_C,Product5,86,3,2027-10-18
145,146,Factory1,DC_E,Product1,76,1,2027-10-18
145,147,Factory1,DC_E,Product2,89,2,2027-10-18
145,146,Factory1,DC_E,Product3,32,1,2027-10-18
145,146,Factory2,DC_E,Product4,78,1,2027-10-18
145,147,Factory1,DC_E,Product5,142,2,2027-10-18
146,148,Factory1,DC_W,Product1,84,2,2027-10-25
146,147,Factory1,DC_W,Product2,1246,1,2027-10-25
146,148,Factory1,DC_W,Product3,79,2,2027-10-25
146,149,Factory2,DC_W,Product4,236,3,2027-10-25
146,149,Factory1,DC_W,Product5,1021,3,2027-10-25
146,148,Factory1,DC_C,Product1,96,2,2027-10-25
146,147,Factory1,DC_C,Product2,257,1,2027-10-25
146,149,Factory1,DC_C,Product3,102,3,2027-10-25
146,149,Factory2,DC_C,Product4,105,3,2027-10-25
146,149,Factory1,DC_C,Product5,131,3,2027-10-25
146,147,Factory1,DC_E,Product1,48,1,2027-10-25
146,148,Factory1,DC_E,Product2,101,2,2027-10-25
146,147,Factory1,DC_E,Product3,103,1,2027-10-25
146,147,Factory2,DC_E,Product4,71,1,2027-10-25
146,148,Factory1,DC_E,Product5,148,2,2027-10-25
147,149,Factory1,DC_W,Product1,92,2,2027-11-01
147,148,Factory1,DC_W,Product2,1246,1,2027-11-01
147,149,Factory1,DC_W,Product3,100,2,2027-11-01
147,150,Factory2,DC_W,Product4,107,3,2027-11-01
147,150,Factory1,DC_W,Product5,1021,3,2027-11-01
147,149,Factory1,DC_C,Product1,66,2,2027-11-01
147,148,Factory1,DC_C,Product2,224,1,2027-11-01
147,150,Factory1,DC_C,Product3,121,3,2027-11-01
147,150,Factory2,DC_C,Product4,41,3,2027-11-01
147,150,Factory1,DC_C,Product5,120,3,2027-11-01
147,148,Factory1,DC_E,Product1,37,1,2027-11-01
147,149,Factory1,DC_E,Product2,91,2,2027-11-01
147,148,Factory1,DC_E,Product3,78,1,2027-11-01
147,148,Factory2,DC_E,Product4,106,1,2027-11-01
147,149,Factory1,DC_E,Product5,126,2,2027-11-01
148,150,Factory1,DC_W,Product1,69,2,2027-11-08
148,149,Factory1,DC_W,Product2,1246,1,2027-11-08
148,150,Factory1,DC_W,Product3,141,2,2027-11-08
148,151,Factory2,DC_W,Product4,164,3,2027-11-08
148,151,Factory1,DC_W,Product5,1021,3,2027-11-08
148,150,Factory1,DC_C,Product1,63,2,2027-11-08
148,149,Factory1,DC_C,Product2,82,1,2027-11-08
148,151,Factory1,DC_C,Product3,143,3,2027-11-08
148,151,Factory2,DC_C,Product4,75,3,2027-11-08
148,151,Factory1,DC_C,Product5,123,3,2027-11-08
148,149,Factory1,DC_E,Product1,83,1,2027-11-08
148,150,Factory1,DC_E,Product2,152,2,2027-11-08
148,149,Factory1,DC_E,Product3,26,1,2027-11-08
148,149,Factory2,DC_E,Product4,41,1,2027-11-08
148,150,Factory1,DC_E,Product5,98,2,2027-11-08
149,151,Factory1,DC_W,Product1,120,2,2027-11-15
149,150,Factory1,DC_W,Product2,1246,1,2027-11-15
149,151,Factory1,DC_W,Product3,63,2,2027-11-15
149,152,Factory2,DC_W,Product4,262,3,2027-11-15
149,152,Factory1,DC_W,Product5,550,3,2027-11-15
149,151,Factory1,DC_C,Product1,73,2,2027-11-15
149,150,Factory1,DC_C,Product2,214,1,2027-11-15
149,152,Factory1,DC_C,Product3,118,3,2027-11-15
149,152,Factory2,DC_C,Product4,66,3,2027-11-15
149,152,Factory1,DC_C,Product5,222,3,2027-11-15
149,150,Factory1,DC_E,Product1,123,1,2027-11-15
149,151,Factory1,DC_E,Product2,88,2,2027-11-15
149,150,Factory1,DC_E,Product3,69,1,2027-11-15
149,150,Factory2,DC_E,Product4,68,1,2027-11-15
149,151,Factory1,DC_E,Product5,135,2,2027-11-15
150,152,Factory1,DC_W,Product1,151,2,2027-11-22
150,151,Factory1,DC_W,Product2,1246,1,2027-11-22
150,152,Factory1,DC_W,Product3,114,2,2027-11-22
150,153,Factory2,DC_W,Product4,185,3,2027-11-22
150,153,Factory1,DC_W,Product5,415,3,2027-11-22
150,152,Factory1,DC_C,Product1,118,2,2027-11-22
150,151,Factory1,DC_C,Product2,187,1,2027-11-22
150,153,Factory1,DC_C,Product3,63,3,2027-11-22
150,153,Factory2,DC_C,Product4,112,3,2027-11-22
150,153,Factory1,DC_C,Product5,74,3,2027-11-22
150,151,Factory1,DC_E,Product1,108,1,2027-11-22
150,152,Factory1,DC_E,Product2,149,2,2027-11-22
150,151,Factory1,DC_E,Product3,203,1,2027-11-22
150,151,Factory2,DC_E,Product4,58,1,2027-11-22
150,152,Factory1,DC_E,Product5,132,2,2027-11-22
151,153,Factory1,DC_W,Product1,160,2,2027-11-29
151,152,Factory1,DC_W,Product2,1246,1,2027-11-29
151,153,Factory1,DC_W,Product3,127,2,2027-11-29
151,154,Factory2,DC_W,Product4,117,3,2027-11-29
151,154,Factory1,DC_W,Product5,233,3,2027-11-29
151,153,Factory1,DC_C,Product1,81,2,2027-11-29
151,152,Factory1,DC_C,Product2,187,1,2027-11-29
151,154,Factory1,DC_C,Product3,115,3,2027-11-29
151,154,Factory2,DC_C,Product4,145,3,2027-11-29
151,154,Factory1,DC_C,Product5,29,3,2027-11-29
151,152,Factory1,DC_E,Product1,75,1,2027-11-29
151,153,Factory1,DC_E,Product2,88,2,2027-11-29
151,152,Factory1,DC_E,Product3,111,1,2027-11-29
151,152,Factory2,DC_E,Product4,66,1,2027-11-29
151,153,Factory1,DC_E,Product5,174,2,2027-11-29
152,154,Factory1,DC_W,Product1,63,2,2027-12-06
152,153,Factory1,DC_W,Product2,1246,1,2027-12-06
152,154,Factory1,DC_W,Product3,226,2,2027-12-06
152,155,Factory2,DC_W,Product4,172,3,2027-12-06
152,155,Factory1,DC_W,Product5,114,3,2027-12-06
152,154,Factory1,DC_C,Product1,56,2,2027-12-06
152,153,Factory1,DC_C,Product2,142,1,2027-12-06
152,155,Factory1,DC_C,Product3,169,3,2027-12-06
152,155,Factory2,DC_C,Product4,162,3,2027-12-06
152,155,Factory1,DC_C,Product5,70,3,2027-12-06
152,153,Factory1,DC_E,Product1,89,1,2027-12-06
152,154,Factory1,DC_E,Product2,177,2,2027-12-06
152,153,Factory1,DC_E,Product3,106,1,2027-12-06
152,153,Factory2,DC_E,Product4,46,1,2027-12-06
152,154,Factory1,DC_E,Product5,56,2,2027-12-06
153,155,Factory1,DC_W,Product1,67,2,2027-12-13
153,154,Factory1,DC_W,Product2,1246,1,2027-12-13
153,155,Factory1,DC_W,Product3,175,2,2027-12-13
153,156,Factory2,DC_W,Product4,285,3,2027-12-13
153,156,Factory1,DC_W,Product5,294,3,2027-12-13
153,155,Factory1,DC_C,Product1,40,2,2027-12-13
153,154,Factory1,DC_C,Product2,257,1,2027-12-13
153,156,Factory1,DC_C,Product3,83,3,2027-12-13
153,156,Factory2,DC_C,Product4,101,3,2027-12-13
153,156,Factory1,DC_C,Product5,91,3,2027-12-13
153,154,Factory1,DC_E,Product1,89,1,2027-12-13
153,155,Factory1,DC_E,Product2,138,2,2027-12-13
153,154,Factory1,DC_E,Product3,46,1,2027-12-13
153,154,Factory2,DC_E,Product4,122,1,2027-12-13
153,155,Factory1,DC_E,Product5,152,2,2027-12-13
154,156,Factory1,DC_W,Product1,86,2,2027-12-20
154,155,Factory1,DC_W,Product2,1246,1,2027-12-20
154,156,Factory1,DC_W,Product3,115,2,2027-12-20
154,157,Factory2,DC_W,Product4,411,3,2027-12-20
154,157,Factory1,DC_W,Product5,225,3,2027-12-20
154,156,Factory1,DC_C,Product1,56,2,2027-12-20
154,155,Factory1,DC_C,Product2,201,1,2027-12-20
154,157,Factory1,DC_C,Product3,63,3,2027-12-20
154,157,Factory2,DC_C,Product4,90,3,2027-12-20
154,157,Factory1,DC_C,Product5,108,3,2027-12-20
154,155,Factory1,DC_E,Product1,98,1,2027-12-20
154,156,Factory1,DC_E,Product2,218,2,2027-12-20
154,155,Factory1,DC_E,Product3,80,1,2027-12-20
154,155,Factory2,DC_E,Product4,131,1,2027-12-20
154,156,Factory1,DC_E,Product5,146,2,2027-12-20
155,157,Factory1,DC_W,Product1,96,2,2027-12-27
155,156,Factory1,DC_W,Product2,1246,1,2027-12-27
155,157,Factory1,DC_W,Product3,186,2,2027-12-27
155,158,Factory2,DC_W,Product4,513,3,2027-12-27
155,158,Factory1,DC_W,Product5,110,3,2027-12-27
155,157,Factory1,DC_C,Product1,40,2,2027-12-27
155,156,Factory1,DC_C,Product2,390,1,2027-12-27
155,158,Factory1,DC_C,Product3,104,3,2027-12-27
155,158,Factory2,DC_C,Product4,125,3,2027-12-27
155,158,Factory1,DC_C,Product5,170,3,2027-12-27
155,156,Factory1,DC_E,Product1,64,1,2027-12-27
155,157,Factory1,DC_E,Product2,139,2,2027-12-27
155,156,Factory1,DC_E,Product3,84,1,2027-12-27
155,156,Factory2,DC_E,Product4,223,1,2027-12-27
155,157,Factory1,DC_E,Product5,100,2,2027-12-27
