week,week_start,location,product,holding_cost,stockout_cost,reward,served_units,unmet_units
104,2027-01-04,DC_W,Product1,22.33,0.0,-22.33,95,0
104,2027-01-04,DC_W,Product2,0.0,93256.2,-93256.2,31,10060
104,2027-01-04,DC_W,Product3,0.84,0.0,-0.84,194,0
104,2027-01-04,DC_W,Product4,10.406,0.0,-10.406,110,0
104,2027-01-04,DC_W,Product5,48.958,0.0,-48.958,192,0
104,2027-01-04,DC_C,Product1,16.39,0.0,-16.39,33,0
104,2027-01-04,DC_C,Product2,0.0,12264.21,-12264.21,260,1323
104,2027-01-04,DC_C,Product3,48.44,0.0,-48.44,16,0
104,2027-01-04,DC_C,Product4,4.84,0.0,-4.84,62,0
104,2027-01-04,DC_C,Product5,0.0,4876.48,-4876.48,135,224
104,2027-01-04,DC_E,Product1,0.0,4729.2,-4729.2,190,420
104,2027-01-04,DC_E,Product2,74.592,0.0,-74.592,134,0
104,2027-01-04,DC_E,Product3,0.0,11062.24,-11062.24,109,664
104,2027-01-04,DC_E,Product4,0.0,6634.95,-6634.95,172,497
104,2027-01-04,DC_E,Product5,131.272,0.0,-131.272,154,0
105,2027-01-11,DC_W,Product1,15.51,0.0,-15.51,109,0
105,2027-01-11,DC_W,Product2,0.0,93997.8,-93997.8,74,10140
105,2027-01-11,DC_W,Product3,13.72,0.0,-13.72,222,0
105,2027-01-11,DC_W,Product4,2.662,0.0,-2.662,64,0
105,2027-01-11,DC_W,Product5,0.0,500.71,-500.71,91,23
105,2027-01-11,DC_C,Product1,19.58,0.0,-19.58,61,0
105,2027-01-11,DC_C,Product2,0.0,11958.3,-11958.3,147,1290
105,2027-01-11,DC_C,Product3,54.6,0.0,-54.6,82,0
105,2027-01-11,DC_C,Product4,0.0,26.7,-26.7,40,2
105,2027-01-11,DC_C,Product5,0.0,3809.75,-3809.75,162,175
105,2027-01-11,DC_E,Product1,0.0,4819.28,-4819.28,52,428
105,2027-01-11,DC_E,Product2,51.408,0.0,-51.408,177,0
105,2027-01-11,DC_E,Product3,0.0,10562.44,-10562.44,38,634
105,2027-01-11,DC_E,Product4,0.0,6982.05,-6982.05,117,523
105,2027-01-11,DC_E,Product5,32.28,0.0,-32.28,261,0
106,2027-01-18,DC_W,Product1,7.48,0.0,-7.48,168,0
106,2027-01-18,DC_W,Product2,0.0,92514.6,-92514.6,407,9980
106,2027-01-18,DC_W,Product3,35.28,0.0,-35.28,117,0
106,2027-01-18,DC_W,Product4,12.705,0.0,-12.705,115,0
106,2027-01-18,DC_W,Product5,0.0,3766.21,-3766.21,0,173
106,2027-01-18,DC_C,Product1,17.82,0.0,-17.82,49,0
106,2027-01-18,DC_C,Product2,0.0,12597.93,-12597.93,114,1359
106,2027-01-18,DC_C,Product3,30.24,0.0,-30.24,130,0
106,2027-01-18,DC_C,Product4,21.296,0.0,-21.296,60,0
106,2027-01-18,DC_C,Product5,0.0,631.33,-631.33,265,29
106,2027-01-18,DC_E,Product1,0.0,5359.76,-5359.76,60,476
106,2027-01-18,DC_E,Product2,67.872,0.0,-67.872,85,0
106,2027-01-18,DC_E,Product3,0.0,10962.28,-10962.28,8,658
106,2027-01-18,DC_E,Product4,0.0,7783.05,-7783.05,15,583
106,2027-01-18,DC_E,Product5,54.876,0.0,-54.876,112,0
107,2027-01-25,DC_W,Product1,5.06,0.0,-5.06,131,0
107,2027-01-25,DC_W,Product2,0.0,93747.51,-93747.51,0,10113
107,2027-01-25,DC_W,Product3,0.0,466.48,-466.48,126,28
107,2027-01-25,DC_W,Product4,25.773,0.0,-25.773,46,0
107,2027-01-25,DC_W,Product5,111.366,0.0,-111.366,269,0
107,2027-01-25,DC_C,Product1,17.82,0.0,-17.82,61,0
107,2027-01-25,DC_C,Product2,0.0,12366.18,-12366.18,183,1334
107,2027-01-25,DC_C,Product3,5.32,0.0,-5.32,105,0
107,2027-01-25,DC_C,Product4,0.0,467.25,-467.25,238,35
107,2027-01-25,DC_C,Product5,36.046,0.0,-36.046,118,0
107,2027-01-25,DC_E,Product1,0.0,5877.72,-5877.72,98,522
107,2027-01-25,DC_E,Product2,58.464,0.0,-58.464,205,0
107,2027-01-25,DC_E,Product3,0.0,14194.32,-14194.32,32,852
107,2027-01-25,DC_E,Product4,0.0,5833.95,-5833.95,195,437
107,2027-01-25,DC_E,Product5,144.722,0.0,-144.722,94,0
108,2027-02-01,DC_W,Product1,0.0,1159.78,-1159.78,46,103
108,2027-02-01,DC_W,Product2,0.0,94628.16,-94628.16,121,10208
108,2027-02-01,DC_W,Product3,45.92,0.0,-45.92,166,0
108,2027-02-01,DC_W,Product4,1.089,0.0,-1.089,204,0
108,2027-02-01,DC_W,Product5,3.766,0.0,-3.766,200,0
108,2027-02-01,DC_C,Product1,13.42,0.0,-13.42,40,0
108,2027-02-01,DC_C,Product2,0.0,13719.6,-13719.6,0,1480
108,2027-02-01,DC_C,Product3,7.56,0.0,-7.56,74,0
108,2027-02-01,DC_C,Product4,0.0,2643.3,-2643.3,0,198
108,2027-02-01,DC_C,Product5,0.0,0.0,-0.0,154,0
108,2027-02-01,DC_E,Product1,0.0,6147.96,-6147.96,114,546
108,2027-02-01,DC_E,Product2,45.024,0.0,-45.024,125,0
108,2027-02-01,DC_E,Product3,0.0,11495.4,-11495.4,226,690
108,2027-02-01,DC_E,Product4,0.0,5833.95,-5833.95,57,437
108,2027-02-01,DC_E,Product5,106.524,0.0,-106.524,183,0
109,2027-02-08,DC_W,Product1,0.0,2364.6,-2364.6,0,210
109,2027-02-08,DC_W,Product2,0.0,95193.63,-95193.63,121,10269
109,2027-02-08,DC_W,Product3,35.56,0.0,-35.56,158,0
109,2027-02-08,DC_W,Product4,0.0,560.7,-560.7,9,42
109,2027-02-08,DC_W,Product5,60.256,0.0,-60.256,159,0
109,2027-02-08,DC_C,Product1,3.96,0.0,-3.96,86,0
109,2027-02-08,DC_C,Product2,0.0,13886.46,-13886.46,146,1498
109,2027-02-08,DC_C,Product3,34.16,0.0,-34.16,35,0
109,2027-02-08,DC_C,Product4,0.0,3831.45,-3831.45,0,287
109,2027-02-08,DC_C,Product5,11.298,0.0,-11.298,124,0
109,2027-02-08,DC_E,Product1,0.0,7713.1,-7713.1,0,685
109,2027-02-08,DC_E,Product2,43.008,0.0,-43.008,211,0
109,2027-02-08,DC_E,Product3,0.0,15177.26,-15177.26,0,911
109,2027-02-08,DC_E,Product4,0.0,6888.6,-6888.6,57,516
109,2027-02-08,DC_E,Product5,68.326,0.0,-68.326,165,0
110,2027-02-15,DC_W,Product1,0.0,2150.66,-2150.66,73,191
110,2027-02-15,DC_W,Product2,0.0,97047.63,-97047.63,0,10469
110,2027-02-15,DC_W,Product3,2.24,0.0,-2.24,119,0
110,2027-02-15,DC_W,Product4,0.0,2162.7,-2162.7,0,162
110,2027-02-15,DC_W,Product5,43.578,0.0,-43.578,127,0
110,2027-02-15,DC_C,Product1,14.41,0.0,-14.41,55,0
110,2027-02-15,DC_C,Product2,0.0,14730.03,-14730.03,12,1589
110,2027-02-15,DC_C,Product3,4.2,0.0,-4.2,107,0
110,2027-02-15,DC_C,Product4,0.0,2629.95,-2629.95,166,197
110,2027-02-15,DC_C,Product5,30.128,0.0,-30.128,54,0
110,2027-02-15,DC_E,Product1,0.0,9683.6,-9683.6,0,860
110,2027-02-15,DC_E,Product2,3.696,0.0,-3.696,242,0
110,2027-02-15,DC_E,Product3,0.0,12694.92,-12694.92,221,762
110,2027-02-15,DC_E,Product4,0.0,6688.35,-6688.35,136,501
110,2027-02-15,DC_E,Product5,70.478,0.0,-70.478,179,0
111,2027-02-22,DC_W,Product1,0.0,101.34,-101.34,262,9
111,2027-02-22,DC_W,Product2,0.0,98289.81,-98289.81,0,10603
111,2027-02-22,DC_W,Product3,0.0,1082.9,-1082.9,62,65
111,2027-02-22,DC_W,Product4,0.0,2109.3,-2109.3,127,158
111,2027-02-22,DC_W,Product5,83.39,0.0,-83.39,69,0
111,2027-02-22,DC_C,Product1,17.82,0.0,-17.82,55,0
111,2027-02-22,DC_C,Product2,0.0,14590.98,-14590.98,115,1574
111,2027-02-22,DC_C,Product3,11.2,0.0,-11.2,121,0
111,2027-02-22,DC_C,Product4,16.335,0.0,-16.335,235,0
111,2027-02-22,DC_C,Product5,19.368,0.0,-19.368,174,0
111,2027-02-22,DC_E,Product1,0.0,8613.9,-8613.9,175,765
111,2027-02-22,DC_E,Product2,0.0,157.59,-157.59,222,17
111,2027-02-22,DC_E,Product3,0.0,12594.96,-12594.96,72,756
111,2027-02-22,DC_E,Product4,0.0,7582.8,-7582.8,121,568
111,2027-02-22,DC_E,Product5,100.606,0.0,-100.606,109,0
112,2027-03-01,DC_W,Product1,16.17,0.0,-16.17,126,0
112,2027-03-01,DC_W,Product2,0.0,100959.57,-100959.57,0,10891
112,2027-03-01,DC_W,Product3,0.0,2215.78,-2215.78,75,133
112,2027-03-01,DC_W,Product4,0.0,2349.6,-2349.6,160,176
112,2027-03-01,DC_W,Product5,0.0,0.0,-0.0,155,0
112,2027-03-01,DC_C,Product1,23.65,0.0,-23.65,57,0
112,2027-03-01,DC_C,Product2,0.0,15360.39,-15360.39,0,1657
112,2027-03-01,DC_C,Product3,0.56,0.0,-0.56,180,0
112,2027-03-01,DC_C,Product4,11.979,0.0,-11.979,125,0
112,2027-03-01,DC_C,Product5,38.198,0.0,-38.198,64,0
112,2027-03-01,DC_E,Product1,0.0,9154.38,-9154.38,80,813
112,2027-03-01,DC_E,Product2,25.872,0.0,-25.872,165,0
112,2027-03-01,DC_E,Product3,0.0,13811.14,-13811.14,66,829
112,2027-03-01,DC_E,Product4,0.0,6488.1,-6488.1,188,486
112,2027-03-01,DC_E,Product5,94.15,0.0,-94.15,191,0
113,2027-03-08,DC_W,Product1,26.29,0.0,-26.29,87,0
113,2027-03-08,DC_W,Product2,0.0,102183.21,-102183.21,128,11023
113,2027-03-08,DC_W,Product3,0.0,199.92,-199.92,278,12
113,2027-03-08,DC_W,Product4,0.0,574.05,-574.05,296,43
113,2027-03-08,DC_W,Product5,97.378,0.0,-97.378,118,0
113,2027-03-08,DC_C,Product1,8.8,0.0,-8.8,135,0
113,2027-03-08,DC_C,Product2,0.0,14572.44,-14572.44,207,1572
113,2027-03-08,DC_C,Product3,0.0,1232.84,-1232.84,35,74
113,2027-03-08,DC_C,Product4,12.463,0.0,-12.463,72,0
113,2027-03-08,DC_C,Product5,28.514,0.0,-28.514,97,0
113,2027-03-08,DC_E,Product1,0.0,9165.64,-9165.64,128,814
113,2027-03-08,DC_E,Product2,35.952,0.0,-35.952,209,0
113,2027-03-08,DC_E,Product3,0.0,12711.58,-12711.58,139,763
113,2027-03-08,DC_E,Product4,0.0,7662.9,-7662.9,0,574
113,2027-03-08,DC_E,Product5,70.478,0.0,-70.478,153,0
114,2027-03-15,DC_W,Product1,14.85,0.0,-14.85,104,0
114,2027-03-15,DC_W,Product2,0.0,105418.44,-105418.44,0,11372
114,2027-03-15,DC_W,Product3,0.0,3998.4,-3998.4,0,240
114,2027-03-15,DC_W,Product4,14.52,0.0,-14.52,189,0
114,2027-03-15,DC_W,Product5,83.39,0.0,-83.39,139,0
114,2027-03-15,DC_C,Product1,2.53,0.0,-2.53,114,0
114,2027-03-15,DC_C,Product2,0.0,16009.29,-16009.29,0,1727
114,2027-03-15,DC_C,Product3,2.8,0.0,-2.8,111,0
114,2027-03-15,DC_C,Product4,4.114,0.0,-4.114,107,0
114,2027-03-15,DC_C,Product5,50.572,0.0,-50.572,133,0
114,2027-03-15,DC_E,Product1,0.0,9176.9,-9176.9,129,815
114,2027-03-15,DC_E,Product2,29.232,0.0,-29.232,168,0
114,2027-03-15,DC_E,Product3,0.0,12911.5,-12911.5,137,775
114,2027-03-15,DC_E,Product4,0.0,9024.6,-9024.6,0,676
114,2027-03-15,DC_E,Product5,83.39,0.0,-83.39,167,0
115,2027-03-22,DC_W,Product1,16.94,0.0,-16.94,87,0
115,2027-03-22,DC_W,Product2,0.0,106113.69,-106113.69,83,11447
115,2027-03-22,DC_W,Product3,0.0,2049.18,-2049.18,318,123
115,2027-03-22,DC_W,Product4,4.235,0.0,-4.235,85,0
115,2027-03-22,DC_W,Product5,0.0,609.56,-609.56,162,28
115,2027-03-22,DC_C,Product1,4.95,0.0,-4.95,113,0
115,2027-03-22,DC_C,Product2,0.0,17353.44,-17353.44,116,1872
115,2027-03-22,DC_C,Product3,28.28,0.0,-28.28,76,0
115,2027-03-22,DC_C,Product4,4.961,0.0,-4.961,118,0
115,2027-03-22,DC_C,Product5,71.554,0.0,-71.554,82,0
115,2027-03-22,DC_E,Product1,0.0,7713.1,-7713.1,269,685
115,2027-03-22,DC_E,Product2,34.608,0.0,-34.608,154,0
115,2027-03-22,DC_E,Product3,0.0,11128.88,-11128.88,149,668
115,2027-03-22,DC_E,Product4,0.0,9078.0,-9078.0,110,680
115,2027-03-22,DC_E,Product5,68.326,0.0,-68.326,181,0
116,2027-03-29,DC_W,Product1,10.78,0.0,-10.78,56,0
116,2027-03-29,DC_W,Product2,0.0,107596.89,-107596.89,0,11607
116,2027-03-29,DC_W,Product3,26.32,0.0,-26.32,213,0
116,2027-03-29,DC_W,Product4,7.865,0.0,-7.865,164,0
116,2027-03-29,DC_W,Product5,0.0,5072.41,-5072.41,0,233
116,2027-03-29,DC_C,Product1,0.33,0.0,-0.33,103,0
116,2027-03-29,DC_C,Product2,0.0,16732.35,-16732.35,339,1805
116,2027-03-29,DC_C,Product3,28.56,0.0,-28.56,158,0
116,2027-03-29,DC_C,Product4,21.538,0.0,-21.538,42,0
116,2027-03-29,DC_C,Product5,0.0,827.26,-827.26,133,38
116,2027-03-29,DC_E,Product1,0.0,6710.96,-6710.96,139,596
116,2027-03-29,DC_E,Product2,20.16,0.0,-20.16,197,0
116,2027-03-29,DC_E,Product3,0.0,12161.8,-12161.8,42,730
116,2027-03-29,DC_E,Product4,0.0,8423.85,-8423.85,194,631
116,2027-03-29,DC_E,Product5,96.84,0.0,-96.84,114,0
117,2027-04-05,DC_W,Product1,12.21,0.0,-12.21,172,0
117,2027-04-05,DC_W,Product2,0.0,110322.27,-110322.27,94,11901
117,2027-04-05,DC_W,Product3,68.32,0.0,-68.32,131,0
117,2027-04-05,DC_W,Product4,5.687,0.0,-5.687,227,0
117,2027-04-05,DC_W,Product5,0.0,5638.43,-5638.43,81,259
117,2027-04-05,DC_C,Product1,14.74,0.0,-14.74,35,0
117,2027-04-05,DC_C,Product2,0.0,13302.45,-13302.45,471,1435
117,2027-04-05,DC_C,Product3,15.4,0.0,-15.4,47,0
117,2027-04-05,DC_C,Product4,13.915,0.0,-13.915,63,0
117,2027-04-05,DC_C,Product5,0.0,1567.44,-1567.44,173,72
117,2027-04-05,DC_E,Product1,0.0,7814.44,-7814.44,0,694
117,2027-04-05,DC_E,Product2,42.0,0.0,-42.0,142,0
117,2027-04-05,DC_E,Product3,0.0,13527.92,-13527.92,104,812
117,2027-04-05,DC_E,Product4,0.0,8770.95,-8770.95,145,657
117,2027-04-05,DC_E,Product5,121.588,0.0,-121.588,135,0
118,2027-04-12,DC_W,Product1,7.26,0.0,-7.26,107,0
118,2027-04-12,DC_W,Product2,0.0,111684.96,-111684.96,0,12048
118,2027-04-12,DC_W,Product3,44.24,0.0,-44.24,86,0
118,2027-04-12,DC_W,Product4,4.961,0.0,-4.961,148,0
118,2027-04-12,DC_W,Product5,0.0,6269.76,-6269.76,116,288
118,2027-04-12,DC_C,Product1,20.57,0.0,-20.57,50,0
118,2027-04-12,DC_C,Product2,0.0,13524.93,-13524.93,101,1459
118,2027-04-12,DC_C,Product3,26.88,0.0,-26.88,35,0
118,2027-04-12,DC_C,Product4,21.538,0.0,-21.538,55,0
118,2027-04-12,DC_C,Product5,0.0,1284.43,-1284.43,82,59
118,2027-04-12,DC_E,Product1,0.0,7071.28,-7071.28,148,628
118,2027-04-12,DC_E,Product2,12.432,0.0,-12.432,285,0
118,2027-04-12,DC_E,Product3,0.0,13461.28,-13461.28,168,808
118,2027-04-12,DC_E,Product4,0.0,7943.25,-7943.25,171,595
118,2027-04-12,DC_E,Product5,0.0,1001.42,-1001.42,226,46
119,2027-04-19,DC_W,Product1,11.22,0.0,-11.22,136,0
119,2027-04-19,DC_W,Product2,0.0,112667.58,-112667.58,0,12154
119,2027-04-19,DC_W,Product3,71.68,0.0,-71.68,192,0
119,2027-04-19,DC_W,Product4,0.0,534.0,-534.0,41,40
119,2027-04-19,DC_W,Product5,79.624,0.0,-79.624,562,0
119,2027-04-19,DC_C,Product1,18.48,0.0,-18.48,54,0
119,2027-04-19,DC_C,Product2,0.0,13283.91,-13283.91,125,1433
119,2027-04-19,DC_C,Product3,0.0,316.54,-316.54,96,19
119,2027-04-19,DC_C,Product4,14.157,0.0,-14.157,103,0
119,2027-04-19,DC_C,Product5,4.304,0.0,-4.304,163,0
119,2027-04-19,DC_E,Product1,0.0,7476.64,-7476.64,82,664
119,2027-04-19,DC_E,Product2,8.4,0.0,-8.4,154,0
119,2027-04-19,DC_E,Product3,0.0,11795.28,-11795.28,182,708
119,2027-04-19,DC_E,Product4,0.0,7769.7,-7769.7,109,582
119,2027-04-19,DC_E,Product5,20.982,0.0,-20.982,96,0
120,2027-04-26,DC_W,Product1,0.0,168.9,-168.9,102,15
120,2027-04-26,DC_W,Product2,0.0,115309.53,-115309.53,0,12439
120,2027-04-26,DC_W,Product3,38.08,0.0,-38.08,120,0
120,2027-04-26,DC_W,Product4,0.0,2923.65,-2923.65,0,219
120,2027-04-26,DC_W,Product5,22.596,0.0,-22.596,106,0
120,2027-04-26,DC_C,Product1,9.9,0.0,-9.9,117,0
120,2027-04-26,DC_C,Product2,0.0,13228.29,-13228.29,98,1427
120,2027-04-26,DC_C,Product3,12.32,0.0,-12.32,70,0
120,2027-04-26,DC_C,Product4,12.221,0.0,-12.221,67,0
120,2027-04-26,DC_C,Product5,15.602,0.0,-15.602,186,0
120,2027-04-26,DC_E,Product1,0.0,7138.84,-7138.84,118,634
120,2027-04-26,DC_E,Product2,61.824,0.0,-61.824,280,0
120,2027-04-26,DC_E,Product3,0.0,13128.08,-13128.08,82,788
120,2027-04-26,DC_E,Product4,0.0,9224.85,-9224.85,96,691
120,2027-04-26,DC_E,Product5,0.0,1610.98,-1610.98,89,74
121,2027-05-03,DC_W,Product1,11.33,0.0,-11.33,99,0
121,2027-05-03,DC_W,Product2,0.0,118220.31,-118220.31,0,12753
121,2027-05-03,DC_W,Product3,80.36,0.0,-80.36,58,0
121,2027-05-03,DC_W,Product4,0.0,3898.2,-3898.2,0,292
121,2027-05-03,DC_W,Product5,0.0,3831.52,-3831.52,44,176
121,2027-05-03,DC_C,Product1,7.04,0.0,-7.04,91,0
121,2027-05-03,DC_C,Product2,0.0,14238.72,-14238.72,0,1536
121,2027-05-03,DC_C,Product3,8.4,0.0,-8.4,140,0
121,2027-05-03,DC_C,Product4,7.744,0.0,-7.744,207,0
121,2027-05-03,DC_C,Product5,0.0,761.95,-761.95,98,35
121,2027-05-03,DC_E,Product1,0.0,7397.82,-7397.82,88,657
121,2027-05-03,DC_E,Product2,28.224,0.0,-28.224,100,0
121,2027-05-03,DC_E,Product3,0.0,13344.66,-13344.66,162,801
121,2027-05-03,DC_E,Product4,0.0,8036.7,-8036.7,205,602
121,2027-05-03,DC_E,Product5,0.0,2655.94,-2655.94,114,122
122,2027-05-10,DC_W,Product1,2.64,0.0,-2.64,147,0
122,2027-05-10,DC_W,Product2,0.0,115661.79,-115661.79,319,12477
122,2027-05-10,DC_W,Product3,83.72,0.0,-83.72,108,0
122,2027-05-10,DC_W,Product4,9.68,0.0,-9.68,398,0
122,2027-05-10,DC_W,Product5,0.0,1872.22,-1872.22,238,86
122,2027-05-10,DC_C,Product1,7.04,0.0,-7.04,117,0
122,2027-05-10,DC_C,Product2,0.0,13877.19,-13877.19,202,1497
122,2027-05-10,DC_C,Product3,0.0,2682.26,-2682.26,30,161
122,2027-05-10,DC_C,Product4,0.0,640.8,-640.8,64,48
122,2027-05-10,DC_C,Product5,24.21,0.0,-24.21,245,0
122,2027-05-10,DC_E,Product1,0.0,8940.44,-8940.44,0,794
122,2027-05-10,DC_E,Product2,11.088,0.0,-11.088,314,0
122,2027-05-10,DC_E,Product3,0.0,11828.6,-11828.6,175,710
122,2027-05-10,DC_E,Product4,0.0,8357.1,-8357.1,116,626
122,2027-05-10,DC_E,Product5,0.0,1284.43,-1284.43,163,59
123,2027-05-17,DC_W,Product1,7.15,0.0,-7.15,101,0
123,2027-05-17,DC_W,Product2,0.0,117450.9,-117450.9,11,12670
123,2027-05-17,DC_W,Product3,32.76,0.0,-32.76,182,0
123,2027-05-17,DC_W,Product4,6.413,0.0,-6.413,112,0
123,2027-05-17,DC_W,Product5,0.0,2612.4,-2612.4,88,120
123,2027-05-17,DC_C,Product1,0.0,2297.04,-2297.04,64,204
123,2027-05-17,DC_C,Product2,0.0,13506.39,-13506.39,163,1457
123,2027-05-17,DC_C,Product3,26.04,0.0,-26.04,206,0
123,2027-05-17,DC_C,Product4,0.0,947.85,-947.85,67,71
123,2027-05-17,DC_C,Product5,0.0,805.49,-805.49,45,37
123,2027-05-17,DC_E,Product1,0.0,8388.7,-8388.7,137,745
123,2027-05-17,DC_E,Product2,0.0,834.3,-834.3,150,90
123,2027-05-17,DC_E,Product3,0.0,13278.02,-13278.02,84,797
123,2027-05-17,DC_E,Product4,0.0,8637.45,-8637.45,140,647
123,2027-05-17,DC_E,Product5,0.0,1044.96,-1044.96,162,48
124,2027-05-24,DC_W,Product1,0.0,360.32,-360.32,65,32
124,2027-05-24,DC_W,Product2,0.0,117348.93,-117348.93,139,12659
124,2027-05-24,DC_W,Product3,20.72,0.0,-20.72,209,0
124,2027-05-24,DC_W,Product4,26.015,0.0,-26.015,111,0
124,2027-05-24,DC_W,Product5,0.0,6814.01,-6814.01,19,313
124,2027-05-24,DC_C,Product1,0.0,1452.54,-1452.54,208,129
124,2027-05-24,DC_C,Product2,0.0,13793.76,-13793.76,123,1488
124,2027-05-24,DC_C,Product3,16.52,0.0,-16.52,34,0
124,2027-05-24,DC_C,Product4,0.0,93.45,-93.45,207,7
124,2027-05-24,DC_C,Product5,0.0,522.48,-522.48,133,24
124,2027-05-24,DC_E,Product1,0.0,8501.3,-8501.3,88,755
124,2027-05-24,DC_E,Product2,17.136,0.0,-17.136,263,0
124,2027-05-24,DC_E,Product3,0.0,12728.24,-12728.24,171,764
124,2027-05-24,DC_E,Product4,0.0,10119.3,-10119.3,0,758
124,2027-05-24,DC_E,Product5,125.892,0.0,-125.892,138,0
125,2027-05-31,DC_W,Product1,0.0,78.82,-78.82,179,7
125,2027-05-31,DC_W,Product2,0.0,119008.26,-119008.26,66,12838
125,2027-05-31,DC_W,Product3,0.0,333.2,-333.2,74,20
125,2027-05-31,DC_W,Product4,12.584,0.0,-12.584,111,0
125,2027-05-31,DC_W,Product5,0.0,9731.19,-9731.19,0,447
125,2027-05-31,DC_C,Product1,2.31,0.0,-2.31,179,0
125,2027-05-31,DC_C,Product2,0.0,13932.81,-13932.81,154,1503
125,2027-05-31,DC_C,Product3,58.24,0.0,-58.24,49,0
125,2027-05-31,DC_C,Product4,5.324,0.0,-5.324,68,0
125,2027-05-31,DC_C,Product5,0.0,2329.39,-2329.39,0,107
125,2027-05-31,DC_E,Product1,0.0,8861.62,-8861.62,98,787
125,2027-05-31,DC_E,Product2,19.824,0.0,-19.824,232,0
125,2027-05-31,DC_E,Product3,0.0,13977.74,-13977.74,138,839
125,2027-05-31,DC_E,Product4,0.0,9411.75,-9411.75,231,705
125,2027-05-31,DC_E,Product5,149.564,0.0,-149.564,107,0
126,2027-06-07,DC_W,Product1,0.0,2454.68,-2454.68,0,218
126,2027-06-07,DC_W,Product2,0.0,118414.98,-118414.98,292,12774
126,2027-06-07,DC_W,Product3,71.68,0.0,-71.68,119,0
126,2027-06-07,DC_W,Product4,0.0,600.75,-600.75,104,45
126,2027-06-07,DC_W,Product5,0.0,12691.91,-12691.91,0,583
126,2027-06-07,DC_C,Product1,9.79,0.0,-9.79,105,0
126,2027-06-07,DC_C,Product2,0.0,15054.48,-15054.48,0,1624
126,2027-06-07,DC_C,Product3,46.2,0.0,-46.2,88,0
126,2027-06-07,DC_C,Product4,0.0,453.9,-453.9,44,34
126,2027-06-07,DC_C,Product5,0.0,4005.68,-4005.68,81,184
126,2027-06-07,DC_E,Product1,0.0,8287.36,-8287.36,130,736
126,2027-06-07,DC_E,Product2,42.0,0.0,-42.0,107,0
126,2027-06-07,DC_E,Product3,0.0,13111.42,-13111.42,213,787
126,2027-06-07,DC_E,Product4,0.0,11093.85,-11093.85,0,831
126,2027-06-07,DC_E,Product5,152.792,0.0,-152.792,84,0
127,2027-06-14,DC_W,Product1,0.0,33.78,-33.78,299,3
127,2027-06-14,DC_W,Product2,0.0,118711.62,-118711.62,82,12806
127,2027-06-14,DC_W,Product3,57.12,0.0,-57.12,162,0
127,2027-06-14,DC_W,Product4,0.0,1268.25,-1268.25,0,95
127,2027-06-14,DC_W,Product5,0.0,14607.67,-14607.67,127,671
127,2027-06-14,DC_C,Product1,17.16,0.0,-17.16,116,0
127,2027-06-14,DC_C,Product2,0.0,14600.25,-14600.25,169,1575
127,2027-06-14,DC_C,Product3,35.56,0.0,-35.56,72,0
127,2027-06-14,DC_C,Product4,0.0,2629.95,-2629.95,0,197
127,2027-06-14,DC_C,Product5,3.766,0.0,-3.766,229,0
127,2027-06-14,DC_E,Product1,0.0,8613.9,-8613.9,79,765
127,2027-06-14,DC_E,Product2,63.168,0.0,-63.168,169,0
127,2027-06-14,DC_E,Product3,0.0,12111.82,-12111.82,161,727
127,2027-06-14,DC_E,Product4,0.0,11360.85,-11360.85,126,851
127,2027-06-14,DC_E,Product5,146.336,0.0,-146.336,55,0
128,2027-06-21,DC_W,Product1,0.0,641.82,-641.82,0,57
128,2027-06-21,DC_W,Product2,0.0,121279.41,-121279.41,39,13083
128,2027-06-21,DC_W,Product3,35.0,0.0,-35.0,112,0
128,2027-06-21,DC_W,Product4,0.0,2977.05,-2977.05,0,223
128,2027-06-21,DC_W,Product5,0.0,16283.96,-16283.96,0,748
128,2027-06-21,DC_C,Product1,14.41,0.0,-14.41,25,0
128,2027-06-21,DC_C,Product2,0.0,13728.87,-13728.87,241,1481
128,2027-06-21,DC_C,Product3,30.8,0.0,-30.8,66,0
128,2027-06-21,DC_C,Product4,0.0,2763.45,-2763.45,62,207
128,2027-06-21,DC_C,Product5,0.0,195.93,-195.93,102,9
128,2027-06-21,DC_E,Product1,0.0,8647.68,-8647.68,108,768
128,2027-06-21,DC_E,Product2,40.32,0.0,-40.32,68,0
128,2027-06-21,DC_E,Product3,0.0,12844.86,-12844.86,101,771
128,2027-06-21,DC_E,Product4,0.0,10359.6,-10359.6,146,776
128,2027-06-21,DC_E,Product5,169.47,0.0,-169.47,105,0
129,2027-06-28,DC_W,Product1,0.0,1328.68,-1328.68,84,118
129,2027-06-28,DC_W,Product2,0.0,121946.85,-121946.85,155,13155
129,2027-06-28,DC_W,Product3,89.32,0.0,-89.32,146,0
129,2027-06-28,DC_W,Product4,0.0,3551.1,-3551.1,26,266
129,2027-06-28,DC_W,Product5,0.0,20420.26,-20420.26,16,938
129,2027-06-28,DC_C,Product1,24.53,0.0,-24.53,24,0
129,2027-06-28,DC_C,Product2,0.0,14285.07,-14285.07,147,1541
129,2027-06-28,DC_C,Product3,26.04,0.0,-26.04,105,0
129,2027-06-28,DC_C,Product4,3.993,0.0,-3.993,277,0
129,2027-06-28,DC_C,Product5,58.642,0.0,-58.642,132,0
129,2027-06-28,DC_E,Product1,0.0,9649.82,-9649.82,0,857
129,2027-06-28,DC_E,Product2,104.832,0.0,-104.832,84,0
